<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19850424,000000,0.34224,0.34845,0.33977,0.33977,22734426,0
AAPL.US,D,19850425,000000,0.33977,0.34224,0.33977,0.33977,25237531,0
AAPL.US,D,19850426,000000,0.33977,0.34968,0.33855,0.33855,34475816,0
AAPL.US,D,19850429,000000,0.33855,0.33977,0.32613,0.32613,17915297,0
AAPL.US,D,19850430,000000,0.32861,0.33107,0.32861,0.32861,27282594,0
AAPL.US,D,19850501,000000,0.32861,0.33107,0.32244,0.32244,16515358,0
AAPL.US,D,19850502,000000,0.31868,0.31868,0.29757,0.29757,94976212,0
AAPL.US,D,19850503,000000,0.29757,0.31124,0.29757,0.31005,45539806,0
AAPL.US,D,19850506,000000,0.31005,0.31251,0.30508,0.30508,16166989,0
AAPL.US,D,19850507,000000,0.31005,0.31005,0.31005,0.31005,30992114,0
AAPL.US,D,19850508,000000,0.30753,0.30753,0.30753,0.30753,41585160,0
AAPL.US,D,19850509,000000,0.31005,0.31124,0.31005,0.31005,36598301,0
AAPL.US,D,19850510,000000,0.31005,0.31747,0.31005,0.31251,39191722,0
AAPL.US,D,19850513,000000,0.31251,0.31495,0.31005,0.31005,25121414,0
AAPL.US,D,19850514,000000,0.31005,0.31124,0.30508,0.30508,35062874,0
AAPL.US,D,19850515,000000,0.31005,0.31495,0.31005,0.31005,37565984,0
AAPL.US,D,19850516,000000,0.33107,0.33977,0.33107,0.33107,66396906,0
AAPL.US,D,19850517,000000,0.33107,0.34224,0.32861,0.33603,61016515,0
AAPL.US,D,19850520,000000,0.33603,0.3435,0.33107,0.33107,56790902,0
AAPL.US,D,19850521,000000,0.32861,0.32861,0.31995,0.31995,43933432,0
AAPL.US,D,19850522,000000,0.31995,0.32244,0.31868,0.31868,34720958,0
AAPL.US,D,19850523,000000,0.31747,0.31747,0.30508,0.30508,68880656,0
AAPL.US,D,19850524,000000,0.30508,0.30508,0.28024,0.28024,169772733,0
AAPL.US,D,19850528,000000,0.27652,0.27652,0.26041,0.26041,147160877,0
AAPL.US,D,19850529,000000,0.26414,0.26663,0.26414,0.26414,71009588,0
AAPL.US,D,19850530,000000,0.27158,0.27652,0.27158,0.27158,90699006,0
AAPL.US,D,19850531,000000,0.27158,0.27902,0.26905,0.26905,106395037,0
AAPL.US,D,19850603,000000,0.2629,0.2629,0.24798,0.24798,165895500,0
AAPL.US,D,19850604,000000,0.26663,0.26905,0.26663,0.26663,115755900,0
AAPL.US,D,19850605,000000,0.26663,0.27403,0.26041,0.26041,82486493,0
AAPL.US,D,19850606,000000,0.2629,0.2629,0.2629,0.2629,78106041,0
AAPL.US,D,19850607,000000,0.2629,0.2629,0.25298,0.25298,136871042,0
AAPL.US,D,19850610,000000,0.25298,0.25545,0.24928,0.24928,91047377,0
AAPL.US,D,19850611,000000,0.24928,0.25545,0.24928,0.24928,86608858,0
AAPL.US,D,19850612,000000,0.24928,0.25051,0.24429,0.24429,71422475,0
AAPL.US,D,19850613,000000,0.24429,0.24552,0.2294,0.2294,109304592,0
AAPL.US,D,19850614,000000,0.2294,0.24429,0.22817,0.22817,162914989,0
AAPL.US,D,19850617,000000,0.2294,0.2319,0.2294,0.2294,68067796,0
AAPL.US,D,19850618,000000,0.23562,0.23932,0.23562,0.23562,76383530,0
AAPL.US,D,19850619,000000,0.24184,0.24552,0.24184,0.24184,49533167,0
AAPL.US,D,19850620,000000,0.24429,0.24429,0.24429,0.24429,54952286,0
AAPL.US,D,19850621,000000,0.24928,0.25545,0.24928,0.24928,47849384,0
AAPL.US,D,19850624,000000,0.26663,0.27037,0.26663,0.26663,59261748,0
AAPL.US,D,19850625,000000,0.27037,0.27652,0.27037,0.27037,84647668,0
AAPL.US,D,19850626,000000,0.28024,0.28024,0.28024,0.28024,38075649,0
AAPL.US,D,19850627,000000,0.28401,0.28644,0.28401,0.28401,55429673,0
AAPL.US,D,19850628,000000,0.28401,0.28644,0.27902,0.27902,39094958,0
AAPL.US,D,19850701,000000,0.28024,0.28149,0.28024,0.28024,29792160,0
AAPL.US,D,19850702,000000,0.28024,0.28149,0.26663,0.26663,22386064,0
AAPL.US,D,19850703,000000,0.27037,0.27037,0.27037,0.27037,19728120,0
AAPL.US,D,19850705,000000,0.27158,0.27403,0.27158,0.27158,10534990,0
AAPL.US,D,19850708,000000,0.27158,0.27403,0.27158,0.27158,26560052,0
AAPL.US,D,19850709,000000,0.27158,0.27403,0.27158,0.27158,42598014,0
AAPL.US,D,19850710,000000,0.27902,0.27902,0.27902,0.27902,30540511,0
AAPL.US,D,19850711,000000,0.27902,0.28024,0.27902,0.27902,18689454,0
AAPL.US,D,19850712,000000,0.27902,0.27902,0.27652,0.27652,13547752,0
AAPL.US,D,19850715,000000,0.27652,0.28149,0.27403,0.27403,22373142,0
AAPL.US,D,19850716,000000,0.27403,0.27652,0.27037,0.27037,41288392,0
AAPL.US,D,19850717,000000,0.27158,0.27652,0.27158,0.27158,34037116,0
AAPL.US,D,19850718,000000,0.27158,0.27158,0.26663,0.26663,51571790,0
AAPL.US,D,19850719,000000,0.26905,0.26905,0.26905,0.26905,33095244,0
AAPL.US,D,19850722,000000,0.26905,0.26905,0.26041,0.26041,55384516,0
AAPL.US,D,19850723,000000,0.26041,0.26414,0.25545,0.25545,48584832,0
AAPL.US,D,19850724,000000,0.25545,0.25919,0.25051,0.25051,48591280,0
AAPL.US,D,19850725,000000,0.25669,0.25919,0.25669,0.25669,90744157,0
AAPL.US,D,19850726,000000,0.25669,0.25919,0.25669,0.25669,37591800,0
AAPL.US,D,19850729,000000,0.25669,0.25669,0.24798,0.24798,22392500,0
AAPL.US,D,19850730,000000,0.25051,0.25298,0.25051,0.25051,25766532,0
AAPL.US,D,19850731,000000,0.25051,0.25298,0.24552,0.24552,23186022,0
AAPL.US,D,19850801,000000,0.24552,0.24928,0.24552,0.24552,14850928,0
AAPL.US,D,19850802,000000,0.24552,0.24552,0.24429,0.24429,28056762,0
AAPL.US,D,19850805,000000,0.24429,0.24552,0.23808,0.23808,26592304,0
AAPL.US,D,19850806,000000,0.23808,0.24429,0.23562,0.23562,18166893,0
AAPL.US,D,19850807,000000,0.23562,0.24798,0.2294,0.2294,43701191,0
AAPL.US,D,19850808,000000,0.23434,0.23562,0.23434,0.23434,42559305,0
AAPL.US,D,19850809,000000,0.23562,0.23562,0.23562,0.23562,17554031,0
AAPL.US,D,19850812,000000,0.23562,0.23562,0.2319,0.2319,15837965,0
AAPL.US,D,19850813,000000,0.23562,0.23932,0.23562,0.23562,12205897,0
AAPL.US,D,19850814,000000,0.23562,0.23562,0.22566,0.22566,83492891,0
AAPL.US,D,19850815,000000,0.22566,0.22817,0.22321,0.22321,30295364,0
AAPL.US,D,19850816,000000,0.22566,0.2294,0.22566,0.22566,24121457,0
AAPL.US,D,19850819,000000,0.2319,0.23562,0.2319,0.2319,13786454,0
AAPL.US,D,19850820,000000,0.23562,0.23562,0.23562,0.23562,19282973,0
AAPL.US,D,19850821,000000,0.23562,0.23562,0.23562,0.23562,22179616,0
AAPL.US,D,19850822,000000,0.23562,0.23562,0.2294,0.2294,35514483,0
AAPL.US,D,19850823,000000,0.2294,0.2319,0.22817,0.22817,12676827,0
AAPL.US,D,19850826,000000,0.23434,0.23434,0.23434,0.23434,10270482,0
AAPL.US,D,19850827,000000,0.23562,0.23562,0.23562,0.23562,12360713,0
AAPL.US,D,19850828,000000,0.23562,0.23808,0.23562,0.23562,11793000,0
AAPL.US,D,19850829,000000,0.23562,0.23562,0.2294,0.2294,16160520,0
AAPL.US,D,19850830,000000,0.2319,0.2319,0.2319,0.2319,12347812,0
AAPL.US,D,19850903,000000,0.2319,0.2319,0.22817,0.22817,10786597,0
AAPL.US,D,19850904,000000,0.2294,0.23434,0.2294,0.2294,13696144,0
AAPL.US,D,19850905,000000,0.2294,0.2319,0.2294,0.2294,9451179,0
AAPL.US,D,19850906,000000,0.2319,0.2319,0.2319,0.2319,26727777,0
AAPL.US,D,19850909,000000,0.23562,0.23808,0.23562,0.23562,38107898,0
AAPL.US,D,19850910,000000,0.23808,0.24184,0.23808,0.23808,35069339,0
AAPL.US,D,19850911,000000,0.23932,0.24184,0.23932,0.23932,25082697,0
AAPL.US,D,19850912,000000,0.24928,0.24928,0.24928,0.24928,32017856,0
AAPL.US,D,19850913,000000,0.24928,0.24928,0.24429,0.24429,20315176,0
AAPL.US,D,19850916,000000,0.24429,0.24429,0.23562,0.23562,10651128,0
AAPL.US,D,19850917,000000,0.23562,0.23562,0.23562,0.23562,52920114,0
AAPL.US,D,19850918,000000,0.25051,0.25051,0.25051,0.25051,34585491,0
AAPL.US,D,19850919,000000,0.2629,0.2629,0.2629,0.2629,53662018,0
AAPL.US,D,19850920,000000,0.2629,0.26414,0.25919,0.25919,38946560,0
AAPL.US,D,19850923,000000,0.26041,0.26414,0.26041,0.26041,34153250,0
AAPL.US,D,19850924,000000,0.26041,0.26663,0.25545,0.25545,25373011,0
AAPL.US,D,19850925,000000,0.25545,0.25545,0.24552,0.24552,30095379,0
AAPL.US,D,19850926,000000,0.24552,0.24798,0.24552,0.24552,15405745,0
AAPL.US,D,19850927,000000,0.24552,0.24798,0.24552,0.24552,1987004,0
AAPL.US,D,19850930,000000,0.24552,0.24798,0.24429,0.24429,10554339,0
AAPL.US,D,19851001,000000,0.24429,0.24552,0.24429,0.24429,25443975,0
AAPL.US,D,19851002,000000,0.24429,0.24552,0.24184,0.24184,6193254,0
AAPL.US,D,19851003,000000,0.24184,0.24184,0.23932,0.23932,14089666,0
AAPL.US,D,19851004,000000,0.23932,0.23932,0.2319,0.2319,20024873,0
AAPL.US,D,19851007,000000,0.2319,0.23562,0.2319,0.2319,26476178,0
AAPL.US,D,19851008,000000,0.23434,0.23434,0.23434,0.23434,25050445,0
AAPL.US,D,19851009,000000,0.23434,0.23562,0.2319,0.2319,23850505,0
AAPL.US,D,19851010,000000,0.24552,0.24798,0.24552,0.24552,75383580,0
AAPL.US,D,19851011,000000,0.24798,0.25051,0.24798,0.24798,34069374,0
AAPL.US,D,19851014,000000,0.25669,0.25669,0.25669,0.25669,44694683,0
AAPL.US,D,19851015,000000,0.2629,0.26414,0.2629,0.2629,84641219,0
AAPL.US,D,19851016,000000,0.27902,0.28024,0.27902,0.27902,83073552,0
AAPL.US,D,19851017,000000,0.28149,0.29508,0.28149,0.28149,100279193,0
AAPL.US,D,19851018,000000,0.28149,0.28401,0.27403,0.27403,66364649,0
AAPL.US,D,19851021,000000,0.27403,0.27403,0.26663,0.26663,34237127,0
AAPL.US,D,19851022,000000,0.27902,0.28149,0.27902,0.27902,122271712,0
AAPL.US,D,19851023,000000,0.27902,0.28644,0.27902,0.27902,42733487,0
AAPL.US,D,19851024,000000,0.28401,0.29143,0.28401,0.28401,78518917,0
AAPL.US,D,19851025,000000,0.28401,0.28401,0.27902,0.27902,18224958,0
AAPL.US,D,19851028,000000,0.27902,0.28024,0.27902,0.27902,17128233,0
AAPL.US,D,19851029,000000,0.27902,0.27902,0.27652,0.27652,37695015,0
AAPL.US,D,19851030,000000,0.29391,0.29391,0.29391,0.29391,65255020,0
AAPL.US,D,19851031,000000,0.29391,0.29757,0.2877,0.2877,44662433,0
AAPL.US,D,19851101,000000,0.2877,0.29391,0.2877,0.2877,26656823,0
AAPL.US,D,19851104,000000,0.28893,0.29508,0.28893,0.28893,44849517,0
AAPL.US,D,19851105,000000,0.28893,0.29508,0.2877,0.2877,30972752,0
AAPL.US,D,19851106,000000,0.29757,0.30008,0.29757,0.29757,57732794,0
AAPL.US,D,19851107,000000,0.30259,0.30753,0.30259,0.30259,91337684,0
AAPL.US,D,19851108,000000,0.31747,0.31995,0.31747,0.31747,84705743,0
AAPL.US,D,19851111,000000,0.31747,0.31995,0.31005,0.31005,51487923,0
AAPL.US,D,19851112,000000,0.31005,0.31251,0.30753,0.30753,50010582,0
AAPL.US,D,19851113,000000,0.30753,0.30753,0.30008,0.30008,29250251,0
AAPL.US,D,19851114,000000,0.31005,0.31124,0.31005,0.31005,40178764,0
AAPL.US,D,19851115,000000,0.31005,0.31251,0.30753,0.30753,23495684,0
AAPL.US,D,19851118,000000,0.30753,0.31005,0.30753,0.30753,18592676,0
AAPL.US,D,19851119,000000,0.30753,0.31005,0.29757,0.29757,27166476,0
AAPL.US,D,19851120,000000,0.29757,0.30008,0.29391,0.29391,28534161,0
AAPL.US,D,19851121,000000,0.29391,0.29757,0.29391,0.29391,29650226,0
AAPL.US,D,19851122,000000,0.29391,0.29757,0.29143,0.29391,37082142,0
AAPL.US,D,19851125,000000,0.29391,0.29757,0.29391,0.29508,27992238,0
AAPL.US,D,19851126,000000,0.29508,0.30134,0.29391,0.30008,47365525,0
AAPL.US,D,19851127,000000,0.30008,0.31124,0.29757,0.31005,55216787,0
AAPL.US,D,19851129,000000,0.31005,0.31124,0.30753,0.31124,28521251,0
AAPL.US,D,19851202,000000,0.31124,0.31251,0.31005,0.31251,28856720,0
AAPL.US,D,19851203,000000,0.31251,0.31495,0.31005,0.31124,44662433,0
AAPL.US,D,19851204,000000,0.31124,0.31868,0.31124,0.31747,47552625,0
AAPL.US,D,19851205,000000,0.31747,0.31995,0.31005,0.31124,36043473,0
AAPL.US,D,19851206,000000,0.31124,0.31124,0.30259,0.30508,18850741,0
AAPL.US,D,19851209,000000,0.30508,0.31005,0.29757,0.30008,40282004,0
AAPL.US,D,19851210,000000,0.30008,0.30259,0.29757,0.30134,57861823,0
AAPL.US,D,19851211,000000,0.30134,0.31124,0.30134,0.30508,68435515,0
AAPL.US,D,19851212,000000,0.30753,0.31251,0.30753,0.31005,36075736,0
AAPL.US,D,19851213,000000,0.31005,0.31251,0.30508,0.31005,72332117,0
AAPL.US,D,19851216,000000,0.31005,0.32861,0.31005,0.32244,83209032,0
AAPL.US,D,19851217,000000,0.32244,0.3249,0.31495,0.31868,31411434,0
AAPL.US,D,19851218,000000,0.33107,0.3534,0.33107,0.3435,161224736,0
AAPL.US,D,19851219,000000,0.3435,0.35093,0.34224,0.34845,77796368,0
AAPL.US,D,19851220,000000,0.34845,0.35093,0.3435,0.34599,59339166,0
AAPL.US,D,19851223,000000,0.34599,0.34845,0.33358,0.33855,41249691,0
AAPL.US,D,19851224,000000,0.33855,0.33977,0.33358,0.33603,18605586,0
AAPL.US,D,19851226,000000,0.33603,0.33977,0.33358,0.33603,13205840,0
AAPL.US,D,19851227,000000,0.33603,0.34968,0.33603,0.34599,35391898,0
AAPL.US,D,19851230,000000,0.34599,0.34968,0.34224,0.3435,31011459,0
AAPL.US,D,19851231,000000,0.3435,0.34599,0.33977,0.33977,25127854,0
AAPL.US,D,19860102,000000,0.33977,0.3435,0.33603,0.3435,33817768,0
AAPL.US,D,19860103,000000,0.3435,0.34599,0.34224,0.34599,69745146,0
AAPL.US,D,19860106,000000,0.34599,0.34599,0.33855,0.3435,53294289,0
AAPL.US,D,19860107,000000,0.3435,0.35591,0.34224,0.35591,135516275,0
AAPL.US,D,19860108,000000,0.35591,0.36334,0.35093,0.3534,174991849,0
AAPL.US,D,19860109,000000,0.3534,0.35591,0.33855,0.34968,128806895,0
AAPL.US,D,19860110,000000,0.34968,0.35715,0.34968,0.35093,44133436,0
AAPL.US,D,19860113,000000,0.35093,0.35715,0.34845,0.35591,62042275,0
AAPL.US,D,19860114,000000,0.35591,0.36707,0.34845,0.35962,78538264,0
AAPL.US,D,19860115,000000,0.35962,0.37076,0.35715,0.36955,121962056,0
AAPL.US,D,19860116,000000,0.36955,0.38193,0.36955,0.37945,154018627,0
AAPL.US,D,19860117,000000,0.37945,0.38193,0.36955,0.37076,99472785,0
AAPL.US,D,19860120,000000,0.37076,0.37076,0.36209,0.36955,36695062,0
AAPL.US,D,19860121,000000,0.36955,0.37202,0.36707,0.37076,43765712,0
AAPL.US,D,19860122,000000,0.37076,0.37202,0.34599,0.36209,41185180,0
AAPL.US,D,19860123,000000,0.36209,0.36334,0.35093,0.35591,45049517,0
AAPL.US,D,19860124,000000,0.35591,0.36209,0.34968,0.34968,32250116,0
AAPL.US,D,19860127,000000,0.34968,0.35093,0.33977,0.34224,112201219,0
AAPL.US,D,19860128,000000,0.34224,0.34599,0.33977,0.3435,64022823,0
AAPL.US,D,19860129,000000,0.3435,0.37699,0.33977,0.36458,169798541,0
AAPL.US,D,19860130,000000,0.36334,0.36334,0.3534,0.35591,68222631,0
AAPL.US,D,19860131,000000,0.35591,0.35962,0.3534,0.35715,42539950,0
AAPL.US,D,19860203,000000,0.35715,0.37076,0.3534,0.36955,100808200,0
AAPL.US,D,19860204,000000,0.36955,0.37699,0.36707,0.36707,74931991,0
AAPL.US,D,19860205,000000,0.36707,0.36955,0.36334,0.36707,56784444,0
AAPL.US,D,19860206,000000,0.36707,0.37448,0.36458,0.37202,38656256,0
AAPL.US,D,19860207,000000,0.37202,0.37202,0.36334,0.37076,37269235,0
AAPL.US,D,19860210,000000,0.37076,0.37945,0.36707,0.36955,32211391,0
AAPL.US,D,19860211,000000,0.36955,0.37076,0.36334,0.36955,44197930,0
AAPL.US,D,19860212,000000,0.36955,0.37076,0.36707,0.37076,38320792,0
AAPL.US,D,19860213,000000,0.37076,0.37076,0.36707,0.36955,31501755,0
AAPL.US,D,19860214,000000,0.36955,0.37202,0.36707,0.36707,39604607,0
AAPL.US,D,19860218,000000,0.36707,0.37076,0.35962,0.36955,42656076,0
AAPL.US,D,19860219,000000,0.36955,0.39434,0.36955,0.38691,103588730,0
AAPL.US,D,19860220,000000,0.38691,0.39307,0.38442,0.38811,39720726,0
AAPL.US,D,19860221,000000,0.38811,0.39809,0.38811,0.3906,54455522,0
AAPL.US,D,19860224,000000,0.3906,0.39809,0.38691,0.39809,71170877,0
AAPL.US,D,19860225,000000,0.39809,0.40799,0.38811,0.40799,64726003,0
AAPL.US,D,19860226,000000,0.40799,0.41296,0.40177,0.40177,47442951,0
AAPL.US,D,19860227,000000,0.40177,0.403,0.39434,0.39559,31140480,0
AAPL.US,D,19860228,000000,0.39559,0.40056,0.38442,0.38691,36037037,0
AAPL.US,D,19860303,000000,0.38691,0.38811,0.37945,0.38072,31340469,0
AAPL.US,D,19860304,000000,0.38072,0.38691,0.37945,0.38072,25663328,0
AAPL.US,D,19860305,000000,0.38072,0.39434,0.37448,0.3906,50984722,0
AAPL.US,D,19860306,000000,0.3906,0.39809,0.38811,0.39307,29185735,0
AAPL.US,D,19860307,000000,0.39307,0.39307,0.38193,0.38193,27701926,0
AAPL.US,D,19860310,000000,0.38193,0.38442,0.38072,0.38072,21740923,0
AAPL.US,D,19860311,000000,0.38072,0.38442,0.37945,0.38442,29682488,0
AAPL.US,D,19860312,000000,0.38442,0.38811,0.38193,0.38193,24676262,0
AAPL.US,D,19860313,000000,0.38193,0.38691,0.37699,0.38193,33398445,0
AAPL.US,D,19860314,000000,0.38193,0.40548,0.38193,0.403,110839984,0
AAPL.US,D,19860317,000000,0.40177,0.40177,0.39307,0.40177,34191958,0
AAPL.US,D,19860318,000000,0.40177,0.4216,0.40056,0.41543,71816000,0
AAPL.US,D,19860319,000000,0.41543,0.4216,0.40799,0.41045,54687777,0
AAPL.US,D,19860320,000000,0.43279,0.45753,0.43279,0.43653,260394320,0
AAPL.US,D,19860321,000000,0.43653,0.44392,0.42537,0.42657,74990056,0
AAPL.US,D,19860324,000000,0.42657,0.42657,0.40799,0.41296,84763788,0
AAPL.US,D,19860325,000000,0.41296,0.43154,0.41296,0.43154,80951070,0
AAPL.US,D,19860326,000000,0.43154,0.44392,0.43154,0.43653,63977655,0
AAPL.US,D,19860327,000000,0.43653,0.4489,0.43653,0.43653,63074485,0
AAPL.US,D,19860331,000000,0.43653,0.44144,0.43279,0.43653,54087805,0
AAPL.US,D,19860401,000000,0.43653,0.43653,0.4179,0.4216,64145405,0
AAPL.US,D,19860402,000000,0.4216,0.42286,0.40548,0.4216,93685959,0
AAPL.US,D,19860403,000000,0.4216,0.42657,0.41543,0.4179,60790721,0
AAPL.US,D,19860404,000000,0.4179,0.4179,0.41169,0.41296,36275741,0
AAPL.US,D,19860407,000000,0.41296,0.42537,0.40548,0.4216,34598396,0
AAPL.US,D,19860408,000000,0.4216,0.42905,0.4216,0.42657,55649020,0
AAPL.US,D,19860409,000000,0.42657,0.42905,0.41543,0.41915,38972377,0
AAPL.US,D,19860410,000000,0.41915,0.42286,0.41543,0.4216,31675953,0
AAPL.US,D,19860411,000000,0.4216,0.42537,0.4179,0.4179,21792537,0
AAPL.US,D,19860414,000000,0.4179,0.4216,0.41296,0.41543,24469825,0
AAPL.US,D,19860415,000000,0.41543,0.42537,0.41543,0.42286,37843407,0
AAPL.US,D,19860416,000000,0.42286,0.44144,0.42286,0.43653,60719749,0
AAPL.US,D,19860417,000000,0.43653,0.45014,0.43279,0.4489,77789931,0
AAPL.US,D,19860418,000000,0.4489,0.46249,0.44392,0.46007,71332162,0
AAPL.US,D,19860421,000000,0.46249,0.47502,0.46249,0.46997,78783419,0
AAPL.US,D,19860422,000000,0.46997,0.48348,0.45753,0.46249,94427862,0
AAPL.US,D,19860423,000000,0.46249,0.46997,0.45388,0.45753,75306167,0
AAPL.US,D,19860424,000000,0.45753,0.48624,0.45508,0.48484,132013206,0
AAPL.US,D,19860425,000000,0.48484,0.5044,0.48484,0.49842,75190051,0
AAPL.US,D,19860428,000000,0.49842,0.5058,0.49109,0.49483,41914175,0
AAPL.US,D,19860429,000000,0.49483,0.49842,0.41543,0.48348,38217573,0
AAPL.US,D,19860430,000000,0.48348,0.4887,0.46761,0.46761,39682035,0
AAPL.US,D,19860501,000000,0.46761,0.46761,0.46007,0.46761,74286862,0
AAPL.US,D,19860502,000000,0.46761,0.47983,0.46505,0.47129,26953594,0
AAPL.US,D,19860505,000000,0.47129,0.5021,0.47129,0.49613,43010899,0
AAPL.US,D,19860506,000000,0.49842,0.5135,0.49842,0.5044,62939004,0
AAPL.US,D,19860507,000000,0.5044,0.5085,0.48348,0.48624,57255403,0
AAPL.US,D,19860508,000000,0.48624,0.5122,0.48624,0.511,67209767,0
AAPL.US,D,19860509,000000,0.511,0.5195,0.5058,0.5161,64080881,0
AAPL.US,D,19860512,000000,0.5161,0.5666,0.5135,0.563,115323654,0
AAPL.US,D,19860513,000000,0.563,0.5641,0.5443,0.5568,135871083,0
AAPL.US,D,19860514,000000,0.5568,0.578,0.5568,0.5691,139103199,0
AAPL.US,D,19860515,000000,0.5691,0.5716,0.5505,0.5568,64093784,0
AAPL.US,D,19860516,000000,0.5568,0.5606,0.5433,0.5568,91944108,0
AAPL.US,D,19860519,000000,0.5568,0.5641,0.548,0.5505,60339127,0
AAPL.US,D,19860520,000000,0.5505,0.5505,0.5292,0.547,70790250,0
AAPL.US,D,19860521,000000,0.547,0.5756,0.542,0.5716,99859858,0
AAPL.US,D,19860522,000000,0.5716,0.5791,0.5529,0.568,63506722,0
AAPL.US,D,19860523,000000,0.568,0.5742,0.563,0.5716,40275544,0
AAPL.US,D,19860527,000000,0.5716,0.5716,0.563,0.5691,24379509,0
AAPL.US,D,19860528,000000,0.5691,0.5791,0.568,0.5756,59655279,0
AAPL.US,D,19860529,000000,0.5756,0.5756,0.5641,0.5716,29211540,0
AAPL.US,D,19860530,000000,0.5716,0.5756,0.5641,0.5716,36701513,0
AAPL.US,D,19860602,000000,0.5716,0.578,0.568,0.5742,57384430,0
AAPL.US,D,19860603,000000,0.5742,0.5889,0.5742,0.5851,93860144,0
AAPL.US,D,19860604,000000,0.5851,0.6004,0.5841,0.599,86589513,0
AAPL.US,D,19860605,000000,0.599,0.6051,0.5953,0.6004,42591575,0
AAPL.US,D,19860606,000000,0.6004,0.6004,0.5791,0.5841,51081503,0
AAPL.US,D,19860609,000000,0.5841,0.5851,0.5542,0.5568,71145070,0
AAPL.US,D,19860610,000000,0.5568,0.5568,0.5433,0.5568,71106363,0
AAPL.US,D,19860611,000000,0.5568,0.5606,0.548,0.5582,53816845,0
AAPL.US,D,19860612,000000,0.5582,0.563,0.5568,0.5568,37178906,0
AAPL.US,D,19860613,000000,0.5568,0.563,0.5443,0.563,41185180,0
AAPL.US,D,19860616,000000,0.563,0.5691,0.5505,0.5542,49997674,0
AAPL.US,D,19860617,000000,0.5542,0.5568,0.5256,0.5292,63951856,0
AAPL.US,D,19860618,000000,0.5292,0.5369,0.5021,0.5292,123742622,0
AAPL.US,D,19860619,000000,0.5292,0.5529,0.5232,0.542,99259888,0
AAPL.US,D,19860620,000000,0.542,0.5582,0.542,0.5568,46455903,0
AAPL.US,D,19860623,000000,0.5568,0.5606,0.5358,0.5369,33501670,0
AAPL.US,D,19860624,000000,0.5369,0.5433,0.532,0.5383,40894867,0
AAPL.US,D,19860625,000000,0.542,0.5568,0.542,0.5542,38011127,0
AAPL.US,D,19860626,000000,0.5542,0.563,0.548,0.5606,33675842,0
AAPL.US,D,19860627,000000,0.5606,0.568,0.548,0.5542,14457400,0
AAPL.US,D,19860630,000000,0.5542,0.5606,0.5529,0.5542,20379698,0
AAPL.US,D,19860701,000000,0.5542,0.5582,0.5369,0.547,25263336,0
AAPL.US,D,19860702,000000,0.547,0.5606,0.547,0.5582,41714181,0
AAPL.US,D,19860703,000000,0.5582,0.5841,0.5505,0.5815,52178210,0
AAPL.US,D,19860707,000000,0.5815,0.5841,0.547,0.5505,52365295,0
AAPL.US,D,19860708,000000,0.5443,0.5443,0.5268,0.5292,78822134,0
AAPL.US,D,19860709,000000,0.5292,0.5369,0.5256,0.5358,105156392,0
AAPL.US,D,19860710,000000,0.5369,0.547,0.5358,0.547,60068181,0
AAPL.US,D,19860711,000000,0.547,0.5841,0.5443,0.5742,64513121,0
AAPL.US,D,19860714,000000,0.5742,0.578,0.5606,0.5606,68383909,0
AAPL.US,D,19860715,000000,0.542,0.542,0.5292,0.5383,85802458,0
AAPL.US,D,19860716,000000,0.548,0.5505,0.5058,0.5173,155476627,0
AAPL.US,D,19860717,000000,0.5173,0.522,0.49613,0.49842,72254699,0
AAPL.US,D,19860718,000000,0.49842,0.5021,0.48348,0.49109,89028101,0
AAPL.US,D,19860721,000000,0.511,0.522,0.5058,0.5173,65803388,0
AAPL.US,D,19860722,000000,0.5173,0.5358,0.5135,0.5358,69029040,0
AAPL.US,D,19860723,000000,0.5358,0.5358,0.5268,0.5268,51694367,0
AAPL.US,D,19860724,000000,0.5292,0.532,0.511,0.5122,41636770,0
AAPL.US,D,19860725,000000,0.5122,0.5256,0.511,0.5256,62629333,0
AAPL.US,D,19860728,000000,0.5232,0.5256,0.49842,0.5009,70964449,0
AAPL.US,D,19860729,000000,0.49842,0.49842,0.47502,0.48348,171604909,0
AAPL.US,D,19860730,000000,0.48348,0.48624,0.46381,0.47129,73544960,0
AAPL.US,D,19860731,000000,0.47129,0.48624,0.47129,0.48348,81286538,0
AAPL.US,D,19860801,000000,0.48111,0.49109,0.48111,0.48484,43223792,0
AAPL.US,D,19860804,000000,0.48484,0.48624,0.47246,0.48624,37488582,0
AAPL.US,D,19860805,000000,0.4887,0.5009,0.48624,0.49613,33953248,0
AAPL.US,D,19860806,000000,0.49613,0.49613,0.47983,0.48111,53339445,0
AAPL.US,D,19860807,000000,0.48111,0.5044,0.48111,0.49109,49939610,0
AAPL.US,D,19860808,000000,0.49349,0.5009,0.4887,0.4887,31721105,0
AAPL.US,D,19860811,000000,0.49349,0.5173,0.49109,0.5173,52829801,0
AAPL.US,D,19860812,000000,0.5161,0.532,0.5161,0.5292,70319300,0
AAPL.US,D,19860813,000000,0.5292,0.5606,0.5292,0.5568,130961639,0
AAPL.US,D,19860814,000000,0.5568,0.5716,0.5568,0.5568,66448512,0
AAPL.US,D,19860815,000000,0.5582,0.5641,0.5505,0.5529,39507844,0
